SPECID,CATAID_1,Z_x,BPT,WHAN,RA,DEC,Z_y,URL,URL_IMG,DIST,IS_SBEST,IS_BEST
318650047468169216,39474,0.07817791,UNCX,ELR,177.10339,-0.81403,0.0781,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51584-0069.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51584-0069.png,0.06,False,False
318650047468169216,39474,0.07817791,UNCX,ELR,177.10339,-0.81403,0.07813,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51959-0074.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51959-0074.png,0.06,True,True
318652246491424768,30663,0.124939986,AGNXY,sAGN,176.33119,-1.0861,0.12503,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/292161.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/292161.png,0.77,True,False
318652246491424768,30663,0.124939986,AGNXY,sAGN,176.33133,-1.08597,0.12489,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51959-0082.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51959-0082.png,0.12,True,True
318652246491424768,30663,0.124939986,AGNXY,sAGN,176.33133,-1.08597,0.12491,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51660-0087.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51660-0087.png,0.12,False,False
318652246491424768,30663,0.124939986,AGNXY,sAGN,176.33133,-1.08597,0.12494,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51584-0127.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51584-0127.png,0.12,False,False
318661317462353920,559393,0.11701963,UNCX,ELR,176.90205,-0.43676,0.11699,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/291602.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/291602.png,1.2,True,False
318661317462353920,559393,0.11701963,UNCX,ELR,176.90205,-0.43676,0.1165,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/291602_2.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/291602_2.png,1.2,False,False
318661317462353920,559393,0.11701963,UNCX,ELR,176.9022,-0.43649,0.11699,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51584-0102.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51584-0102.png,0.1,False,False
318661317462353920,559393,0.11701963,UNCX,ELR,176.9022,-0.43649,0.11714,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51660-0111.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51660-0111.png,0.1,False,False
318661317462353920,559393,0.11701963,UNCX,ELR,176.9022,-0.43649,0.11697,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51959-0115.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51959-0115.png,0.1,True,True
318672037700724736,54043,0.15580136,UNCX,ELR,176.53703,-0.34976,0.1554,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/291941.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/291941.png,0.84,True,False
318672037700724736,54043,0.15580136,UNCX,ELR,176.53722,-0.34967,0.15568,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51584-0142.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51584-0142.png,0.09,False,False
318672037700724736,54043,0.15580136,UNCX,ELR,176.53722,-0.34967,0.15575,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51959-0154.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51959-0154.png,0.09,True,True
318672037700724736,54043,0.15580136,UNCX,ELR,176.53722,-0.34967,0.15552,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51660-0158.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51660-0158.png,0.09,False,False
318680284037933056,39260,0.15618137,UNCX,ELR,176.24413,-0.82345,0.15603,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51584-0131.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51584-0131.png,0.23,False,False
318680284037933056,39260,0.15618137,UNCX,ELR,176.24413,-0.82345,0.15613,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51959-0184.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51959-0184.png,0.23,True,True
318680284037933056,39260,0.15618137,UNCX,ELR,176.24413,-0.82345,0.15635,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51660-0187.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51660-0187.png,0.23,False,False
318692373649451008,559141,0.1715477,AGNXY,sAGN,175.89729,-0.49523,0.17186,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/292570.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/292570.png,0.56,True,False
318692373649451008,559141,0.1715477,AGNXY,sAGN,175.89735,-0.49511,0.1715,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51584-0226.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51584-0226.png,0.06,False,False
318692373649451008,559141,0.1715477,AGNXY,sAGN,175.89735,-0.49511,0.17162,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51660-0228.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51660-0228.png,0.06,True,True
318692373649451008,559141,0.1715477,AGNXY,sAGN,175.89735,-0.49511,0.17146,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51959-0230.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51959-0230.png,0.06,False,False
318694577689094144,559107,0.108729266,SFGX,sAGN,175.52418,-0.44994,0.10818,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/292872.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/292872.png,0.76,True,False
318694577689094144,559107,0.108729266,SFGX,sAGN,175.52435,-0.44981,0.10856,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51584-0229.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51584-0229.png,0.05,False,False
318694577689094144,559107,0.108729266,SFGX,sAGN,175.52435,-0.44981,0.10868,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51959-0236.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51959-0236.png,0.05,True,True
318694577689094144,559107,0.108729266,SFGX,sAGN,175.52435,-0.44981,0.10842,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51660-0237.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51660-0237.png,0.05,False,False
318697051590256640,534903,0.106289156,NOEL,LLR,175.65959,-0.99489,0.10612,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/292773.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/292773.png,0.54,True,False
318697051590256640,534903,0.106289156,NOEL,LLR,175.65969,-0.99478,0.10638,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51660-0243.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51660-0243.png,0.08,False,False
318697051590256640,534903,0.106289156,NOEL,LLR,175.65969,-0.99478,0.10624,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51959-0245.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51959-0245.png,0.08,True,True
318697051590256640,534903,0.106289156,NOEL,LLR,175.65969,-0.99478,0.10606,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51584-0252.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51584-0252.png,0.08,False,False
318699525491419136,30518,0.22300434,UNCXY,sAGN,175.7009,-1.18254,0.22309,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/292739.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/292739.png,1.16,True,False
318699525491419136,30518,0.22300434,UNCXY,sAGN,175.70065,-1.18236,0.22295,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51959-0254.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51959-0254.png,0.06,True,True
318699525491419136,30518,0.22300434,UNCXY,sAGN,175.70065,-1.18236,0.2235,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51660-0257.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51660-0257.png,0.06,False,False
318699525491419136,30518,0.22300434,UNCXY,sAGN,175.70065,-1.18236,0.22308,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51584-0258.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51584-0258.png,0.06,False,False
318705297927464960,53844,0.13166028,AGNXY,sAGN,175.33518,-0.33472,0.13156,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51584-0274.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51584-0274.png,0.08,False,False
318705297927464960,53844,0.13166028,AGNXY,sAGN,175.33518,-0.33472,0.13159,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51660-0274.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51660-0274.png,0.08,False,False
318705297927464960,53844,0.13166028,AGNXY,sAGN,175.33518,-0.33472,0.13161,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51959-0275.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51959-0275.png,0.08,True,True
318730311816996864,97924,0.1815825,UNCXY,SFG,175.19173,1.0427,0.18154,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/293134.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/293134.png,0.28,True,False
318730311816996864,97924,0.1815825,UNCXY,SFG,175.19179,1.04274,0.18153,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51959-0366.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51959-0366.png,0.06,True,True
318730311816996864,97924,0.1815825,UNCXY,SFG,175.19179,1.04274,0.18153,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51660-0369.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51660-0369.png,0.06,False,False
318730311816996864,97924,0.1815825,UNCXY,SFG,175.19179,1.04274,0.18155,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51584-0372.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51584-0372.png,0.06,False,False
318734160107694080,21990,0.07504777,UNCX,LLR,175.19217,1.10047,0.07471,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/293133.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/293133.png,0.67,True,False
318734160107694080,21990,0.07504777,UNCX,LLR,175.19232,1.1006,0.07486,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51660-0363.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51660-0363.png,0.06,False,False
318734160107694080,21990,0.07504777,UNCX,LLR,175.19232,1.1006,0.07499,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51584-0369.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51584-0369.png,0.06,False,False
318734160107694080,21990,0.07504777,UNCX,LLR,175.19232,1.1006,0.075,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51959-0380.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51959-0380.png,0.06,True,True
318734160107694080,21990,0.07504777,UNCX,LLR,175.19233,1.10058,0.07503,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G12_Y6_070_039.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G12_Y6_070_039.png,0.04,True,False
318740757177460736,7104,0.07514777,SFGX,sAGN,175.71213,0.83228,0.07504,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/292731.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/292731.png,0.66,True,False
318740757177460736,7104,0.07514777,SFGX,sAGN,175.7123,0.83236,0.0751,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51959-0404.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51959-0404.png,0.07,True,True
318740757177460736,7104,0.07514777,SFGX,sAGN,175.7123,0.83236,0.07512,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51584-0412.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51584-0412.png,0.07,False,False
318740757177460736,7104,0.07514777,SFGX,sAGN,175.7123,0.83236,0.07513,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51660-0420.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51660-0420.png,0.07,False,False
318741032055367680,22025,0.1364605,AGNXY,sAGN,175.48164,1.08777,0.13659,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/292897.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/292897.png,0.84,True,False
318741032055367680,22025,0.1364605,AGNXY,sAGN,175.48172,1.08799,0.13644,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51584-0404.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51584-0404.png,0.01,False,False
318741032055367680,22025,0.1364605,AGNXY,sAGN,175.48172,1.08799,0.13641,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51959-0405.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51959-0405.png,0.01,True,True
318741032055367680,22025,0.1364605,AGNXY,sAGN,175.48172,1.08799,0.13639,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51660-0413.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51660-0413.png,0.01,False,False
318761098142574592,69657,0.1860627,AGNX,LLR,175.88874,0.02819,0.18604,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/292583.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/292583.png,0.86,True,False
318761098142574592,69657,0.1860627,AGNX,LLR,175.88884,0.02837,0.18629,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51660-0476.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51660-0476.png,0.13,False,False
318761098142574592,69657,0.1860627,AGNX,LLR,175.88884,0.02837,0.18601,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51959-0478.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51959-0478.png,0.13,True,True
318761098142574592,69657,0.1860627,AGNX,LLR,175.88884,0.02837,0.18609,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51584-0480.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51584-0480.png,0.13,False,False
318778140572805120,7209,0.092898555,UNCX,ELR,176.18566,0.65633,0.09302,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/292308.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/292308.png,0.98,True,False
318778140572805120,7209,0.092898555,UNCX,ELR,176.18586,0.65652,0.09297,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51660-0534.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51660-0534.png,0.04,False,False
318778140572805120,7209,0.092898555,UNCX,ELR,176.18586,0.65652,0.09292,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51584-0536.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51584-0536.png,0.04,False,False
318778140572805120,7209,0.092898555,UNCX,ELR,176.18586,0.65652,0.09285,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51959-0540.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51959-0540.png,0.04,True,True
318784737642571776,7291,0.12562001,UNCX,NER,176.77884,0.80628,0.12556,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/291710.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/291710.png,0.58,True,False
318784737642571776,7291,0.12562001,UNCX,NER,176.779,0.80635,0.12557,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51959-0564.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51959-0564.png,0.11,True,True
318784737642571776,7291,0.12562001,UNCX,NER,176.779,0.80635,0.12561,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51584-0567.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51584-0567.png,0.11,False,False
318784737642571776,7291,0.12562001,UNCX,NER,176.779,0.80635,0.12566,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0283-51660-0575.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0283-51660-0575.png,0.11,False,False
319763302722856960,39998,0.12601897,SFGX,ELR,179.2412,-0.74057,0.12592,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0284-51662-0026.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0284-51662-0026.png,0.08,False,False
319763302722856960,39998,0.12601897,SFGX,ELR,179.2412,-0.74057,0.12594,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0284-51943-0028.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0284-51943-0028.png,0.08,True,True
319763852478670848,560111,0.13164936,UNCX,NER,179.29227,-0.62054,0.13187,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/297741.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/297741.png,0.49,True,False
319763852478670848,560111,0.13164936,UNCX,NER,179.2923,-0.62042,0.13163,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0284-51662-0029.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0284-51662-0029.png,0.03,False,False
319763852478670848,560111,0.13164936,UNCX,NER,179.2923,-0.62042,0.13157,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0284-51943-0030.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0284-51943-0030.png,0.03,True,True
319773198327506944,559945,0.1636316,UNCXY,UNC,178.90993,-0.45303,0.16385,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/297917.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/297917.png,0.24,True,False
319773198327506944,559945,0.1636316,UNCXY,UNC,178.90994,-0.45296,0.16355,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0284-51943-0064.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0284-51943-0064.png,0.02,True,True
319773198327506944,559945,0.1636316,UNCXY,UNC,178.90994,-0.45296,0.16362,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0284-51662-0079.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0284-51662-0079.png,0.02,False,False
319775122472855552,54690,0.10923779,AGNXY,sAGN,179.06979,-0.3726,0.10984,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/297837.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/297837.png,0.33,True,False
319775122472855552,54690,0.10923779,AGNXY,sAGN,179.06979,-0.3726,0.15774,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/297837_2.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/297837_2.png,0.33,False,False
319775122472855552,54690,0.10923779,AGNXY,sAGN,179.06985,-0.37251,0.10916,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0284-51943-0071.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0284-51943-0071.png,0.07,True,True
319775122472855552,54690,0.10923779,AGNXY,sAGN,179.06985,-0.37251,0.10917,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0284-51662-0077.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0284-51662-0077.png,0.07,False,False
319777871251924992,31076,0.080105744,UNCXY,sAGN,178.36426,-1.18121,0.08038,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/298099.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/298099.png,0.68,True,False
319777871251924992,31076,0.080105744,UNCXY,sAGN,178.36426,-1.18121,0.08031,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/298099_2.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/298099_2.png,0.68,False,False
319777871251924992,31076,0.080105744,UNCXY,sAGN,178.36424,-1.18105,0.08003,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0284-51662-0081.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0284-51662-0081.png,0.09,False,False
319777871251924992,31076,0.080105744,UNCXY,sAGN,178.36424,-1.18105,0.08003,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0284-51943-0081.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0284-51943-0081.png,0.09,True,True
319778421007738880,31079,0.080785796,UNCX,NER,178.36222,-1.13585,0.08099,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/298098.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/298098.png,0.63,True,False
319778421007738880,31079,0.080785796,UNCX,NER,178.3622,-1.13571,0.08071,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0284-51943-0083.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0284-51943-0083.png,0.12,True,True
319778421007738880,31079,0.080785796,UNCX,NER,178.3622,-1.13571,0.08071,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0284-51662-0085.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0284-51662-0085.png,0.12,False,False
319781444664715264,535507,0.18009277,SFGX,sAGN,178.32228,-1.02278,0.18086,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/298107.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/298107.png,0.72,True,False
319781444664715264,535507,0.18009277,SFGX,sAGN,178.32231,-1.0226,0.18008,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0284-51662-0083.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0284-51662-0083.png,0.06,False,False
319781444664715264,535507,0.18009277,SFGX,sAGN,178.32231,-1.0226,0.18001,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0284-51943-0094.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0284-51943-0094.png,0.06,True,True
319789416124016640,535485,0.13689972,UNCX,ELR,178.17179,-0.89525,0.13669,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/298156.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/298156.png,0.44,True,False
319789416124016640,535485,0.13689972,UNCX,ELR,178.17181,-0.89514,0.13682,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0284-51943-0123.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0284-51943-0123.png,0.09,True,True
319789416124016640,535485,0.13689972,UNCX,ELR,178.17181,-0.89514,0.13684,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0284-51662-0133.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0284-51662-0133.png,0.09,False,False
319791615147272192,535461,0.081185825,SFGX,wAGN,177.95152,-0.93813,0.08123,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/290658.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/290658.png,0.71,True,False
319791615147272192,535461,0.081185825,SFGX,wAGN,177.95166,-0.93803,0.08111,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0284-51943-0131.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0284-51943-0131.png,0.09,True,True
