CATAID_1,SPECID,BPT,WHAN,WISE_AGN,CIGALE_AGN,BLR_HA,BLR_HB,LOFAR,eFEDS,Score
493019,G15_Y2_006_232,SFGXY,SFG,False,False,False,False,False,False,0
885560,G15_Y6_087_180,UNCX,UNC,False,False,False,False,False,False,0
619094,G15_Y6_079_211,SFGXY,SFG,False,False,False,False,False,False,0
16795,G15_Y1_GN2_066,NOEL,NER,False,False,False,False,False,False,0
93368,G15_Y1_GN2_084,SFGXY,SFG,False,False,False,False,False,False,0
342894,G15_Y6_084_154,NOEL,LLR,False,False,False,False,False,False,0
320912,G15_Y1_GN2_304,SFGXY,SFG,False,False,False,False,False,False,0
508881,G15_Y2_005_171,UNCX,ELR,False,False,False,False,False,False,0
569701,G15_Y1_GS1_080,UNCXY,SFG,False,False,False,False,False,False,0
594318,G15_Y1_GS1_208,AGNX,LLR,False,False,False,False,False,False,0
93233,G15_Y1_GS1_268,AGNX,LLR,False,False,False,False,False,False,0
619527,G15_Y1_GS1_332,NOEL,NER,False,False,False,False,False,False,0
594238,G15_Y6_080_032,NOEL,NER,False,False,False,False,False,False,0
49802,G15_Y2_004_324,NOEL,LLR,False,False,False,False,False,False,0
841663,G15_Y6_084_063,UNCX,NER,False,False,False,False,False,False,0
342491,G15_Y6_083_399,UNCX,NER,False,False,False,False,False,False,0
513160,G15_Y2_004_264,UNCXY,UNC,False,False,False,False,False,False,0
78810,G15_Y6_080_158,AGNX,NER,False,False,False,False,False,False,0
569566,G15_Y1_GS2_184,SFGXY,SFG,False,False,False,False,False,False,0
493687,G15_Y2_004_238,UNCX,NER,False,False,False,False,False,False,0
93320,G15_Y2_020_355,NOEL,LLR,False,False,False,False,False,False,0
619541,G15_Y2_020_381,NOEL,NER,False,False,False,False,False,False,0
240443,G15_Y3_046_181,SFGXY,SFG,False,False,False,False,False,False,0
237786,G15_Y1_AN2_284,AGNX,LLR,False,False,False,False,False,False,0
93136,G15_Y3_026_337,SFGX,UNC,False,False,False,False,False,False,0
567652,G15_Y1_AS2_033,NOEL,LLR,False,False,False,False,False,False,0
770002,G15_Y6_093_379,UNCXY,UNC,False,False,False,False,False,False,0
251955,G15_Y3_029_247,SFGX,SFG,False,False,False,False,False,False,0
318795,G15_Y1_AN2_330,UNCX,ELR,False,False,False,False,False,False,0
834416,G15_Y6_094_045,SFGXY,SFG,False,False,False,False,False,False,0
320978,G15_Y3_031_372,SFGXY,SFG,False,False,False,False,False,False,0
62151,G15_Y1_AS2_188,UNCX,NER,False,False,False,False,False,False,0
240057,G15_Y3_031_383,NOEL,NER,False,False,False,False,False,False,0
14671,G15_Y5_064_249,UNCXY,UNC,False,False,False,False,False,False,0
299030,G15_Y1_IN2_015,SFGXY,UNC,False,False,False,False,False,False,0
92545,G15_Y3_032_343,NOEL,NER,False,False,False,False,False,False,0
78838,G15_Y3_033_307,UNCX,NER,False,False,False,False,False,False,0
509693,G15_Y3_034_089,NOEL,NER,False,False,False,False,False,False,0
320209,G15_Y3_023_333,SFGX,UNC,False,False,False,False,False,False,0
297623,G15_Y3_023_235,UNCXY,SFG,False,False,False,False,False,False,0
238078,G15_Y1_BN1_251,AGNX,NER,False,False,False,False,False,False,0
463370,G15_Y1_AX1_338,UNCX,ELR,False,False,False,False,False,False,0
278143,G15_Y1_BN1_179,UNCX,NER,False,False,False,False,False,False,0
491581,G15_Y1_AX2_326,UNCXY,SFG,False,False,False,False,False,False,0
238814,G15_Y3_014_347,NOEL,LLR,False,False,False,False,False,False,0
496895,G15_Y1_AX2_225,UNCX,NER,False,False,False,False,False,False,0
484713,G15_Y1_AX2_139,UNCX,NER,False,False,False,False,False,False,0
14821,G15_Y3_016_276,SFGXY,SFG,False,False,False,False,False,False,0
14839,G15_Y3_016_282,NOEL,NER,False,False,False,False,False,False,0
91465,G15_Y1_AS2_288,UNCX,NER,False,False,False,False,False,False,0
105453,G15_Y3_017_136,UNCX,NER,False,False,False,False,False,False,0
237659,G15_Y3_017_221,UNCX,LLR,False,False,False,False,False,False,0
491522,G15_Y1_AX1_186,SFGX,UNC,False,False,False,False,False,False,0
491515,G15_Y1_AX1_140,NOEL,NER,False,False,False,False,False,False,0
318728,G15_Y3_017_293,SFGX,UNC,False,False,False,False,False,False,0
592329,G15_Y1_AS2_376,UNCX,NER,False,False,False,False,False,False,0
49667,G15_Y3_034_247,NOEL,LLR,False,False,False,False,False,False,0
958153,G12_Y6_086_292,SFGX,UNC,False,False,False,False,False,False,0
30403,G12_Y6_086_063,SFGX,UNC,False,False,False,False,False,False,0
3288705,G15_Y5_062_036,SFGXY,SFG,False,False,False,False,False,False,0
693076,G15_Y3_041_109,UNCX,NER,False,False,False,False,False,False,0
92078,G15_Y3_041_315,UNCXY,UNC,False,False,False,False,False,False,0
63138,G15_Y3_041_396,UNCX,NER,False,False,False,False,False,False,0
49593,G15_Y3_042_075,UNCX,UNC,False,False,False,False,False,False,0
594706,G15_Y3_042_115,NOEL,NER,False,False,False,False,False,False,0
958460,G12_Y6_056_158,NOEL,LLR,False,False,False,False,False,False,0
958516,G12_Y6_056_145,SFGX,UNC,False,False,False,False,False,False,0
49754,G15_Y3_034_298,UNCX,UNC,False,False,False,False,False,False,0
93514,G15_Y3_042_244,UNCXY,UNC,False,False,False,False,False,False,0
138220,G12_Y6_055_362,NOEL,NER,False,False,False,False,False,False,0
619713,G15_Y3_042_271,NOEL,NER,False,False,False,False,False,False,0
460365,G15_Y3_043_124,UNCXY,SFG,False,False,False,False,False,False,0
47237,G15_Y3_043_266,UNCX,NER,False,False,False,False,False,False,0
137858,G12_Y6_055_226,NOEL,NER,False,False,False,False,False,False,0
585420,G12_Y6_057_141,SFGX,SFG,False,False,False,False,False,False,0
63179,G15_Y3_041_022,NOEL,NER,False,False,False,False,False,False,0
497157,G15_Y3_040_226,UNCX,NER,False,False,False,False,False,False,0
70183,G12_Y6_060_059,SFGXY,SFG,False,False,False,False,False,False,0
240358,G15_Y3_039_335,NOEL,NER,False,False,False,False,False,False,0
928379,G12_Y6_060_120,NOEL,NER,False,False,False,False,False,False,0
272192,G12_Y6_060_275,NOEL,LLR,False,False,False,False,False,False,0
319569,G15_Y3_038_288,SFGXY,SFG,False,False,False,False,False,False,0
319502,G15_Y3_038_243,UNCX,LLR,False,False,False,False,False,False,0
23415,G12_Y6_061_218,SFGXY,SFG,False,False,False,False,False,False,0
6880,G12_Y6_070_132,UNCX,LLR,False,False,False,False,False,False,0
14902,G15_Y3_037_104,NOEL,NER,False,False,False,False,False,False,0
3169917,G12_Y6_070_397,SFGXY,SFG,False,False,False,False,False,False,0
4216485,G12_Y6_073_124,SFGX,SFG,False,False,False,False,False,False,0
177048,G12_Y6_073_183,SFGX,UNC,False,False,False,False,False,False,0
16054,G15_Y3_036_102,NOEL,LLR,False,False,False,False,False,False,0
47827,G15_Y3_035_353,NOEL,NER,False,False,False,False,False,False,0
227313,G15_Y1_BN1_204,SFGX,UNC,False,False,False,False,False,False,0
238076,G15_Y1_BN1_256,SFGXY,SFG,False,False,False,False,False,False,0
3289106,G15_Y6_092_047,NOEL,LLR,False,False,False,False,False,False,0
509431,G15_Y2_023_010,NOEL,NER,False,False,False,False,False,False,0
544360,G15_Y1_CS2_064,NOEL,NER,False,False,False,False,False,False,0
77895,G15_Y1_CS1_356,NOEL,NER,False,False,False,False,False,False,0
77664,G15_Y1_CS1_237,NOEL,NER,False,False,False,False,False,False,0
617967,G15_Y2_022_344,NOEL,NER,False,False,False,False,False,False,0
568298,G15_Y1_CS1_153,SFGX,UNC,False,False,False,False,False,False,0
544267,G15_Y1_CS1_117,NOEL,NER,False,False,False,False,False,False,0
238807,G15_Y1_CN2_379,UNCX,ELR,False,False,False,False,False,False,0
544307,G15_Y1_CS2_089,UNCX,NER,False,False,False,False,False,False,0
106817,G15_Y3_001_163,SFGXY,SFG,False,False,False,False,False,False,0
297871,G15_Y3_001_186,NOEL,NER,False,False,False,False,False,False,0
319627,G15_Y1_CN2_349,NOEL,NER,False,False,False,False,False,False,0
815940,G15_Y6_072_298,UNCX,UNC,False,False,False,False,False,False,0
251300,G15_Y3_001_287,AGNX,LLR,False,False,False,False,False,False,0
15228,G15_Y1_CN2_127,NOEL,NER,False,False,False,False,False,False,0
567637,G15_Y2_022_180,UNCXY,SFG,False,False,False,False,False,False,0
63208,G15_Y6_093_128,UNCXY,UNC,False,False,False,False,False,False,0
48135,G15_Y3_011_277,NOEL,NER,False,False,False,False,False,False,0
511958,G15_Y6_075_025,UNCXY,UNC,False,False,False,False,False,False,0
544561,G15_Y1_CX2_325,NOEL,NER,False,False,False,False,False,False,0
511795,G15_Y1_CX2_298,UNCXY,SFG,False,False,False,False,False,False,0
544469,G15_Y1_CX2_266,SFGXY,SFG,False,False,False,False,False,False,0
492741,G15_Y2_021_013,NOEL,LLR,False,False,False,False,False,False,0
507954,G15_Y1_CX2_187,UNCX,ELR,False,False,False,False,False,False,0
37061,G15_Y1_CX1_359,UNCX,LLR,False,False,False,False,False,False,0
511807,G15_Y1_CX1_340,UNCX,NER,False,False,False,False,False,False,0
567686,G15_Y2_022_162,UNCX,ELR,False,False,False,False,False,False,0
492331,G15_Y1_CX1_271,NOEL,LLR,False,False,False,False,False,False,0
497122,G15_Y1_CX1_241,NOEL,NER,False,False,False,False,False,False,0
543826,G15_Y2_022_132,UNCXY,UNC,False,False,False,False,False,False,0
485351,G15_Y1_CX1_174,SFGXY,SFG,False,False,False,False,False,False,0
618194,G15_Y1_CS2_288,NOEL,NER,False,False,False,False,False,False,0
592912,G15_Y1_CS2_258,NOEL,LLR,False,False,False,False,False,False,0
105843,G15_Y3_002_099,NOEL,NER,False,False,False,False,False,False,0
297327,G15_Y1_CN2_002,UNCX,LLR,False,False,False,False,False,False,0
319695,G15_Y1_CN1_346,SFGXY,SFG,False,False,False,False,False,False,0
28766,G15_Y1_BN2_125,UNCX,NER,False,False,False,False,False,False,0
493897,G15_Y3_008_048,SFGX,SFG,False,False,False,False,False,False,0
570162,G15_Y3_008_308,NOEL,LLR,False,False,False,False,False,False,0
693193,G15_Y3_008_380,SFGXY,SFG,False,False,False,False,False,False,0
319296,G15_Y1_BN2_340,UNCX,NER,False,False,False,False,False,False,0
319018,G15_Y1_BN2_257,SFGXY,SFG,False,False,False,False,False,False,0
492809,G15_Y3_009_205,UNCX,UNC,False,False,False,False,False,False,0
105950,G15_Y1_BN2_047,NOEL,NER,False,False,False,False,False,False,0
278149,G15_Y3_002_142,AGNX,LLR,False,False,False,False,False,False,0
568922,G15_Y3_010_126,UNCY,LLR,False,False,False,False,False,False,0
278165,G15_Y1_BN2_037,AGNX,LLR,False,False,False,False,False,False,0
28779,G15_Y1_BN2_034,SFGX,SFG,False,False,False,False,False,False,0
238283,G15_Y1_BN1_335,AGNX,LLR,False,False,False,False,False,False,0
508178,G15_Y3_011_113,UNCY,NER,False,False,False,False,False,False,0
238295,G15_Y1_BN1_326,SFGX,UNC,False,False,False,False,False,False,0
77416,G15_Y1_BS1_238,NOEL,LLR,False,False,False,False,False,False,0
4021944,G15_Y6_093_308,UNCY,NER,False,False,False,False,False,False,0
62564,G15_Y1_BS2_226,UNCX,NER,False,False,False,False,False,False,0
105548,G15_Y3_007_346,UNCXY,SFG,False,False,False,False,False,False,0
227883,G15_Y1_CN1_017,UNCX,UNC,False,False,False,False,False,False,0
105503,G15_Y3_007_329,NOEL,NER,False,False,False,False,False,False,0
105491,G15_Y3_007_314,NOEL,NER,False,False,False,False,False,False,0
91335,G15_Y3_007_224,UNCX,NER,False,False,False,False,False,False,0
91488,G15_Y3_007_013,NOEL,NER,False,False,False,False,False,False,0
593004,G15_Y3_005_222,SFGX,UNC,False,False,False,False,False,False,0
15274,G15_Y1_CN1_111,NOEL,NER,False,False,False,False,False,False,0
568671,G15_Y3_005_103,UNCXY,SFG,False,False,False,False,False,False,0
691898,G15_Y3_004_136,SFGX,UNC,False,False,False,False,False,False,0
238926,G15_Y3_003_196,UNCXY,SFG,False,False,False,False,False,False,0
250490,G15_Y6_071_012,NOEL,NER,False,False,False,False,False,False,0
238268,G15_Y3_002_322,NOEL,LLR,False,False,False,False,False,False,0
297134,G15_Y1_CN1_204,UNCX,ELR,False,False,False,False,False,False,0
64262,G15_Y1_FS2_228,UNCX,NER,False,False,False,False,False,False,0
348130,G09_Y2_042_142,SFGX,UNC,False,False,False,False,False,False,0
273171,G12_Y1_FX2_165,UNCX,NER,False,False,False,False,False,False,0
376112,525946196359931904,SFGX,ELR,False,False,False,False,False,False,0
371264,525904140040169472,AGNX,LLR,False,False,False,False,False,False,0
323331,525897817848309760,NOEL,NER,False,False,False,False,False,False,0
599213,525878026639009792,UNCX,NER,False,False,False,False,False,False,0
622228,525842017633200128,UNCX,ELR,False,False,False,False,False,False,0
599578,525840093487851520,SFGX,ELR,False,False,False,False,False,False,0
209185,525834870807619584,UNCX,LLR,False,False,False,False,False,False,0
491813,4543225566992007168,AGNX,LLR,False,False,False,False,False,False,0
48097,4539857212281454592,NOEL,NER,False,False,False,False,False,False,0
507981,4539815980595412992,NOEL,NER,False,False,False,False,False,False,0
592985,4538704928642170880,NOEL,NER,False,False,False,False,False,False,0
261254,4537576830215389184,UNCX,ELR,False,False,False,False,False,False,0
14934,4537477874168889344,UNCX,NER,False,False,False,False,False,False,0
238213,4537460556860751872,AGNX,LLR,False,False,False,False,False,False,0
78360,4535349769195225088,UNCX,ELR,False,False,False,False,False,False,0
618323,4535264007288258560,AGNX,LLR,False,False,False,False,False,False,0
544772,4535163401974317056,NOEL,NER,False,False,False,False,False,False,0
228122,4534038601713319936,NOEL,NER,False,False,False,False,False,False,0
16251,4531908293253660672,NOEL,LLR,False,False,False,False,False,False,0
228776,4530659253010563072,UNCX,NER,False,False,False,False,False,False,0
301006,525929153929701376,UNCX,NER,False,False,False,False,False,False,0
301191,525971210249463808,AGNX,LLR,False,False,False,False,False,False,0
252057,604650065423788032,UNCX,LLR,False,False,False,False,False,False,0
215579,526942903835060224,AGNX,LLR,False,False,False,False,False,False,0
203735,529248030247905280,UNCX,ELR,False,False,False,False,False,False,0
203729,529245556346742784,SFGXY,SFG,False,False,False,False,False,False,0
197555,529231262695581696,UNCX,LLR,False,False,False,False,False,False,0
197596,529208722707212288,NOEL,LLR,False,False,False,False,False,False,0
210106,529204599538608128,UNCX,ELR,False,False,False,False,False,False,0
346470,528136973479602176,SFGX,UNC,False,False,False,False,False,False,0
346469,528136423723788288,UNCX,NER,False,False,False,False,False,False,0
381770,528135873967974400,NOEL,NER,False,False,False,False,False,False,0
278769,528121580316813312,UNCX,NER,False,False,False,False,False,False,0
209581,528117182270302208,UNCX,NER,False,False,False,False,False,False,0
574285,528073751561005056,UNCX,LLR,False,False,False,False,False,False,0
209748,528071002781935616,UNCX,NER,False,False,False,False,False,False,0
301603,527092987172251648,NOEL,NER,False,False,False,False,False,False,0
376633,527082541811787776,UNCX,LLR,False,False,False,False,False,False,0
323921,527078968398997504,SFGX,UNC,False,False,False,False,False,False,0
346255,527032788910630912,AGNX,LLR,False,False,False,False,False,False,0
376245,527027291352492032,AGNX,LLR,False,False,False,False,False,False,0
209179,527001727707146240,NOEL,LLR,False,False,False,False,False,False,0
622344,526986334544357376,UNCXY,SFG,False,False,False,False,False,False,0
509633,4529682331594129408,AGNX,LLR,False,False,False,False,False,False,0
79628,4528643843264348160,NOEL,NER,False,False,False,False,False,False,0
363354,4527382158167769088,NOEL,LLR,False,False,False,False,False,False,0
298576,4527295846504988672,UNCX,NER,False,False,False,False,False,False,0
144246,371716333810771968,UNCX,ELR,False,False,False,False,False,False,0
130586,371675926758451200,AGNX,NER,False,False,False,False,False,False,0
184932,371673452857288704,NOEL,LLR,False,False,False,False,False,False,0
171177,371655860671244288,UNCX,ELR,False,False,False,False,False,False,0
123852,371632496049154048,UNCX,NER,False,False,False,False,False,False,0
123747,371630297025898496,NOEL,LLR,False,False,False,False,False,False,0
123994,371611605328226304,NOEL,NER,False,False,False,False,False,False,0
171321,370594826682394624,NOEL,LLR,False,False,False,False,False,False,0
171236,370585205955651584,UNCX,LLR,False,False,False,False,False,False,0
136963,370551945728911360,UNCX,NER,False,False,False,False,False,False,0
137037,370546173292865536,AGNX,LLR,False,False,False,False,False,False,0
143599,370543424513796096,UNCX,LLR,False,False,False,False,False,False,0
123930,370451890170783744,UNCX,ELR,False,False,False,False,False,False,0
136842,369461783741622272,AGNX,LLR,False,False,False,False,False,False,0
136737,369450788625344512,UNCX,ELR,False,False,False,False,False,False,0
136616,369440068386973696,NOEL,LLR,False,False,False,False,False,False,0
177186,369434021073020928,AGNX,LLR,False,False,False,False,False,False,0
130063,369431547171858432,UNCX,LLR,False,False,False,False,False,False,0
177138,369428523514882048,AGNX,LLR,False,False,False,False,False,False,0
124828,372681430108497920,NOEL,LLR,False,False,False,False,False,False,0
185322,372775163474765824,UNCX,ELR,False,False,False,False,False,False,0
185326,372787532980578304,UNCX,NER,False,False,False,False,False,False,0
145200,373954939434592256,UNCX,ELR,False,False,False,False,False,False,0
343703,4523974221911031808,AGNX,LLR,False,False,False,False,False,False,0
56427,4331443688003076096,UNCX,ELR,False,False,False,False,False,False,0
8276,4328200124221620224,UNCX,NER,False,False,False,False,False,False,0
69720,4325838927094611968,NOEL,NER,False,False,False,False,False,False,0
203491,4295395648674988032,UNCX,NER,False,False,False,False,False,False,0
203093,4292006403679715328,NOEL,NER,False,False,False,False,False,False,0
179588,375084961604069376,SFGX,UNC,False,False,False,False,False,False,0
145568,375082762580813824,SFGX,UNC,False,False,False,False,False,False,0
172471,373940645783431168,UNCX,LLR,False,False,False,False,False,False,0
178234,372790556637554688,AGNX,LLR,False,False,False,False,False,False,0
131665,373929375789246464,UNCXY,SFG,False,False,False,False,False,False,0
178708,373907935312504832,NOEL,NER,False,False,False,False,False,False,0
131586,373905736289249280,UNCX,NER,False,False,False,False,False,False,0
118671,373816950725306368,SFGXY,SFG,False,False,False,False,False,False,0
178623,372833437591037952,AGNX,NER,False,False,False,False,False,False,0
144640,372828764666619904,AGNX,LLR,False,False,False,False,False,False,0
178541,372821617841039360,AGNX,LLR,False,False,False,False,False,False,0
138040,372819693695690752,UNCX,NER,False,False,False,False,False,False,0
216187,529333792154871808,UNCX,LLR,False,False,False,False,False,False,0
372790,530299987913893888,SFGX,UNC,False,False,False,False,False,False,0
377559,530320878634821632,AGNX,LLR,False,False,False,False,False,False,0
237905,599007371179616256,NOEL,NER,False,False,False,False,False,False,0
250473,601305900304590848,AGNX,LLR,False,False,False,False,False,False,0
227844,601297653967382528,NOEL,LLR,False,False,False,False,False,False,0
250613,601280611537152000,NOEL,NER,False,False,False,False,False,False,0
250712,601279237147617280,AGNX,NER,False,False,False,False,False,False,0
320164,601240204484831232,UNCX,UNC,False,False,False,False,False,False,0
228219,601235256682506240,UNCX,NER,False,False,False,False,False,False,0
362097,600221781789272064,SFGXY,SFG,False,False,False,False,False,False,0
237992,600187696928811008,AGNX,LLR,False,False,False,False,False,False,0
319196,600157185481140224,UNCX,NER,False,False,False,False,False,False,0
238412,600134645492770816,UNCX,LLR,False,False,False,False,False,False,0
238331,600132171591608320,UNCX,ELR,False,False,False,False,False,False,0
238350,600130522324166656,AGNX,LLR,False,False,False,False,False,False,0
296928,600130247446259712,UNCX,NER,False,False,False,False,False,False,0
296908,600126948911376384,NOEL,LLR,False,False,False,False,False,False,0
261017,599152506714482688,NOEL,NER,False,False,False,False,False,False,0
260972,599132715505182720,NOEL,NER,False,False,False,False,False,False,0
237591,599041456040077312,AGNX,LLR,False,False,False,False,False,False,0
296428,599038432383100928,UNCX,ELR,False,False,False,False,False,False,0
318642,599032934824962048,AGNX,LLR,False,False,False,False,False,False,0
238459,601313871763892224,SFGXY,UNC,False,False,False,False,False,False,0
319400,601314696397613056,UNCX,ELR,False,False,False,False,False,False,0
342485,601383690752256000,AGNX,LLR,False,False,False,False,False,False,0
228890,603541207896844288,AGNX,LLR,False,False,False,False,False,False,0
99389,G12_Y1_FX2_116,UNCXY,UNC,False,False,False,False,False,False,0
343229,603611851518928896,UNCXY,UNC,False,False,False,False,False,False,0
266853,603593984454977536,UNCX,ELR,False,False,False,False,False,False,0
251350,603580790315444224,SFGX,ELR,False,False,False,False,False,False,0
298144,603562373495678976,AGNX,LLR,False,False,False,False,False,False,0
228795,603559624716609536,NOEL,NER,False,False,False,False,False,False,0
298224,603553302524749824,UNCX,NER,False,False,False,False,False,False,0
239829,603544231553820672,UNCX,ELR,False,False,False,False,False,False,0
251536,603536534972426240,UNCX,ELR,False,False,False,False,False,False,0
298086,602358407843833856,UNCX,LLR,False,False,False,False,False,False,0
343046,602519486297303040,SFGXY,UNC,False,False,False,False,False,False,0
363292,602517562151954432,UNCX,LLR,False,False,False,False,False,False,0
320147,602428776588011520,UNCX,ELR,False,False,False,False,False,False,0
239329,602417506593826816,NOEL,NER,False,False,False,False,False,False,0
228515,602391942948481024,NOEL,NER,False,False,False,False,False,False,0
251352,602388919291504640,AGNX,LLR,False,False,False,False,False,False,0
320598,602366654181042176,AGNX,LLR,False,False,False,False,False,False,0
320514,602364180279879680,NOEL,NER,False,False,False,False,False,False,0
237810,599018366295894016,SFGX,UNC,False,False,False,False,False,False,0
318791,599006546545895424,UNCX,LLR,False,False,False,False,False,False,0
377132,530350565448771584,NOEL,NER,False,False,False,False,False,False,0
227266,598980158266828800,AGNX,LLR,False,False,False,False,False,False,0
302692,532622706311456768,UNCX,ELR,False,False,False,False,False,False,0
373327,532569654875416576,NOEL,NER,False,False,False,False,False,False,0
218733,532562782927742976,NOEL,LLR,False,False,False,False,False,False,0
302638,531568824852441088,UNCX,ELR,False,False,False,False,False,False,0
601103,531558929247791104,NOEL,LLR,False,False,False,False,False,False,0
600783,531521820730353664,UNCXY,UNC,False,False,False,False,False,False,0
197865,531506152689657856,NOEL,NER,False,False,False,False,False,False,0
204490,531477015631521792,AGNX,LLR,False,False,False,False,False,False,0
198277,531448153451292672,AGNX,LLR,False,False,False,False,False,False,0
575339,531442106137339904,AGNX,LLR,False,False,False,False,False,False,0
324974,530473160995268608,UNCX,ELR,False,False,False,False,False,False,0
347587,530467113681315840,NOEL,NER,False,False,False,False,False,False,0
382505,530434952966203392,UNCX,LLR,False,False,False,False,False,False,0
347171,530414062245275648,SFGXY,SFG,False,False,False,False,False,False,0
346977,530406090785974272,UNCX,LLR,False,False,False,False,False,False,0
301937,530385474942953472,AGNX,LLR,False,False,False,False,False,False,0
324416,530374479826675712,UNCX,NER,False,False,False,False,False,False,0
376898,530373930070861824,UNCX,ELR,False,False,False,False,False,False,0
324452,530364584222025728,SFGXY,SFG,False,False,False,False,False,False,0
347955,532680980427728896,NOEL,NER,False,False,False,False,False,False,0
348014,532687852375402496,AGNX,LLR,False,False,False,False,False,False,0
348179,532703520416098304,UNCX,LLR,False,False,False,False,False,False,0
396919,578783778948802560,NOEL,LLR,False,False,False,False,False,False,0
221055,583239554652203008,NOEL,LLR,False,False,False,False,False,False,0
221089,583230208803366912,SFGXY,SFG,False,False,False,False,False,False,0
272941,582158455515670528,UNCX,LLR,False,False,False,False,False,False,0
220468,582148010155206656,NOEL,LLR,False,False,False,False,False,False,0
220515,582127119434278912,SFGXY,SFG,False,False,False,False,False,False,0
220543,582116124318001152,AGNX,LLR,False,False,False,False,False,False,0
397361,579905006887528448,NOEL,NER,False,False,False,False,False,False,0
272285,579861026422417408,UNCX,ELR,False,False,False,False,False,False,0
402564,578762888227874816,AGNX,LLR,False,False,False,False,False,False,0
204946,533761251793201152,UNCX,ELR,False,False,False,False,False,False,0
271385,577624893609240576,AGNX,LLR,False,False,False,False,False,False,0
271455,577610874835986432,AGNX,LLR,False,False,False,False,False,False,0
271537,577609775324358656,UNCX,NER,False,False,False,False,False,False,0
345337,5397612626656624640,AGNX,LLR,False,False,False,False,False,False,0
380578,5397595034470580224,UNCX,LLR,False,False,False,False,False,False,0
380617,5397593385203138560,UNCX,LLR,False,False,False,False,False,False,0
370848,5396607123289800704,UNCXY,UNC,False,False,False,False,False,False,0
599127,5396479030185164800,AGNX,LLR,False,False,False,False,False,False,0
184232,369420552055580672,SFGX,ELR,False,False,False,False,False,False,0
143313,369417528398604288,UNCXY,SFG,False,False,False,False,False,False,0
170338,368308946001225728,UNCX,LLR,False,False,False,False,False,False,0
69997,319874078519355392,NOEL,NER,False,False,False,False,False,False,0
744697,322044240534202368,SFGXY,SFG,False,False,False,False,False,False,0
560980,322027198103971840,NOEL,NER,False,False,False,False,False,False,0
40613,322022800057460736,NOEL,NER,False,False,False,False,False,False,0
561020,322014828598159360,SFGX,UNC,False,False,False,False,False,False,0
8046,321035712335996928,AGNX,LLR,False,False,False,False,False,False,0
610397,321022243318556672,UNCX,ELR,False,False,False,False,False,False,0
70331,320991182115072000,AGNX,LLR,False,False,False,False,False,False,0
535673,320963144568563712,SFGXY,UNC,False,False,False,False,False,False,0
560351,320927960196474880,UNCX,ELR,False,False,False,False,False,False,0
535964,320904870452291584,UNCX,LLR,False,False,False,False,False,False,0
584998,320891951190665216,UNCX,LLR,False,False,False,False,False,False,0
584375,319920532885628928,NOEL,NER,False,False,False,False,False,False,0
584385,319919983129815040,UNCX,LLR,False,False,False,False,False,False,0
70216,319918608740280320,UNCX,ELR,False,False,False,False,False,False,0
84610,319909262891444224,UNCX,LLR,False,False,False,False,False,False,0
70163,319905414600747008,AGNX,LLR,False,False,False,False,False,False,0
98470,319903490455398400,UNCX,NER,False,False,False,False,False,False,0
98447,319900191920515072,UNCX,NER,False,False,False,False,False,False,0
84553,319894144606562304,NOEL,LLR,False,False,False,False,False,False,0
55330,322051112481875968,UNCX,ELR,False,False,False,False,False,False,0
560728,322053036627224576,AGNX,NER,False,False,False,False,False,False,0
560708,322058259307456512,NOEL,NER,False,False,False,False,False,False,0
537035,323148425489049600,AGNX,LLR,False,False,False,False,False,False,0
99470,323258651529734144,UNCX,NER,False,False,False,False,False,False,0
99532,323255627872757760,SFGXY,SFG,False,False,False,False,False,False,0
23619,323221543012296704,UNCX,NER,False,False,False,False,False,False,0
536467,323216320332064768,AGNX,LLR,False,False,False,False,False,False,0
536395,323214121308809216,NOEL,NER,False,False,False,False,False,False,0
536964,323159970361141248,AGNX,LLR,False,False,False,False,False,False,0
537027,323158321093699584,AGNX,LLR,False,False,False,False,False,False,0
537059,323149799878584320,NOEL,NER,False,False,False,False,False,False,0
537084,323137705250678784,AGNX,LLR,False,False,False,False,False,False,0
55280,322059083941177344,UNCX,ELR,False,False,False,False,False,False,0
8419,322168485348141056,AGNX,LLR,False,False,False,False,False,False,0
70811,322148694138841088,NOEL,NER,False,False,False,False,False,False,0
8334,322145395603957760,UNCX,ELR,False,False,False,False,False,False,0
610681,322134950243493888,SFGX,UNC,False,False,False,False,False,False,0
99121,322131926586517504,UNCX,LLR,False,False,False,False,False,False,0
23263,322111310743496704,AGNX,LLR,False,False,False,False,False,False,0
98916,322097841726056448,UNCX,ELR,False,False,False,False,False,False,0
585041,322069254423734272,UNCX,NER,False,False,False,False,False,False,0
584102,319885623391447040,NOEL,LLR,False,False,False,False,False,False,0
609948,319873803641448448,SFGX,ELR,False,False,False,False,False,False,0
8764,323289162977404928,SFGX,UNC,False,False,False,False,False,False,0
98351,319869130717030400,AGNX,LLR,False,False,False,False,False,False,0
30748,318641526253053952,UNCX,ELR,False,False,False,False,False,False,0
6881,317673950970669056,AGNX,LLR,False,False,False,False,False,False,0
21859,317659382441601024,NOEL,LLR,False,False,False,False,False,False,0
534658,317515896174176256,AGNX,LLR,False,False,False,False,False,False,0
486997,1036002227338110976,UNCX,ELR,False,False,False,False,False,False,0
505832,1035977488326486016,UNCX,LLR,False,False,False,False,False,False,0
509397,1035955223216023552,SFGX,UNC,False,False,False,False,False,False,0
